1,abb,dec_2012,roe_pct,de_ratio,fcf,0,unnamed:_7,1.8225,42,59,revenue_cagr_5yr,pe_ratio,pb_ratio,dividend_yield,market_cap_cr
1064,TATASTEEL,Mar 2024,-2.14,10.0,-5.33,0.9462,2.1634,0.8509,6048.0,14253.0,-4.0,7.3805,-101.0,87082,20301.0
1125,TRENT,Mar 2013,-1.27,0.0,-2.19,0.2786,2.1724,0.9651,-245.0,276.0,-1.0,3.7303,-87.0,343,31.0
1126,TRENT,Mar 2014,-0.8099999999999999,0.0,-1.92,0.335,3.1154,1.2051,-94.0,48.0,-1.0,3.003,-125.0,332,-46.0
1133,TRENT,Mar 2021,-6.98,4.0,-7.829999999999999,0.1297,1.1992,0.453,303.0,18.0,-4.0,6.425,-15.0,300,285.0
1165,UNIONBANK,Mar 2017,1.75,-15.0,2.38,17.3669,0.0252,0.072,-6904.0,280.0,8.0,3.507,0.0,418420,-6624.0
1166,UNIONBANK,Mar 2018,-15.82,-36.0,-20.64,18.0567,-0.2658,0.0671,5782.0,315.0,-45.0,2.1601,0.0,455969,6097.0
1167,UNIONBANK,Mar 2019,-8.52,-25.0,-10.89,17.1702,-0.1489,0.0688,-8075.0,297.0,-17.0,1.5222,0.0,460780,-7778.0
1168,UNIONBANK,Mar 2020,-8.33,-25.0,-9.180000000000001,14.8617,-0.1445,0.0675,-81.0,4.0,-9.0,0.993,0.0,505150,-77.0
1169,UNIONBANK,Mar 2021,4.130000000000001,-16.0,4.42,15.1005,0.0734,0.064,19926.0,601.0,4.0,1.0104,0.0,977576,20527.0
1180,INDIGO,Mar 2020,-0.69,4069.0,-138.55,0.419,20.7041,84.7299,2370.0,4573.0,-6.0,0.6172,0.0,75,6943.0
1181,INDIGO,Mar 2021,-42.15,2.0,-1094.15,0.016,14.1293,18.053,1608.0,3228.0,-151.0,1.175,0.0,9,-1620.0
1182,INDIGO,Mar 2022,-1.22,558.0,-48.77,0.0185,35.0,28.1859,3591.0,1527.0,-160.0,1.3542,0.0,12,2064.0
1183,INDIGO,Mar 2023,-0.58,6521.0,-40.8,0.0154,33.4997,51.2674,8664.0,4039.0,-8.0,1.6187,0.0,12,12703.0
1184,INDIGO,Mar 2024,11.85,16331.0,892.57,0.0186,22.6126,56.3863,9424.0,11759.0,212.0,1.9062,0.0,17,21183.0
