1,abb,dec_2012,roe_pct,de_ratio,fcf,0,unnamed:_7,1.8225,42,59,revenue_cagr_5yr,pe_ratio,pb_ratio,dividend_yield,market_cap_cr
468,HCLTECH,Jun 2013,15.79,22.0,30.69,0.0793,56.717,1.1421,2131.0,2361.0,14.0,9.4705,21.0,1044,4492.0
469,HCLTECH,Jun 2014,20.31,25.0,33.39,0.0521,76.4211,1.0722,1615.0,4842.0,23.0,13.9643,11.0,1018,6457.0
470,HCLTECH,Jun 2015,20.0,23.0,30.31,0.0268,105.6264,1.0413,3451.0,2088.0,26.0,8.6206,58.0,648,5539.0
471,HCLTECH,Mar 2017,18.09,22.0,26.12,0.0177,128.7528,1.0395,5105.0,3890.0,30.0,11.5611,40.0,582,8995.0
472,HCLTECH,Mar 2018,17.25,22.0,23.97,0.0153,180.8116,1.0538,6092.0,2236.0,31.0,13.0885,19.0,557,8328.0
473,HCLTECH,Mar 2019,16.75,23.0,24.46,0.1014,85.454,1.0356,5715.0,3256.0,37.0,15.2642,11.0,4195,8971.0
474,HCLTECH,Mar 2020,15.64,24.0,21.57,0.1558,35.4554,0.8534,1027.0,12332.0,41.0,9.4414,25.0,7986,13359.0
475,HCLTECH,Mar 2021,14.82,27.0,18.64,0.1146,41.047,0.876,13953.0,5665.0,41.0,11.0337,24.0,6864,19618.0
476,HCLTECH,Mar 2022,15.79,24.0,21.84,0.1024,67.6991,0.9632,18497.0,1597.0,50.0,11.4022,84.0,6343,16900.0
477,HCLTECH,Mar 2023,14.63,22.0,22.7,0.0733,67.949,1.088,14436.0,3573.0,55.0,12.0451,88.0,4794,18009.0
478,HCLTECH,Mar 2024,14.29,22.0,23.01,0.0844,46.4611,1.1102,15840.0,6608.0,58.0,12.5715,90.0,5758,22448.0
479,HDFCBANK,Mar 2013,19.25,3534.0,18.84,9.1583,1.7722,0.088,-6749.0,902.0,14.0,7.6981,19.0,335588,-5847.0
480,HDFCBANK,Mar 2014,20.6,5602.0,19.85,9.4341,1.6294,0.0845,3112.0,1099.0,18.0,9.2015,19.0,416677,4211.0
481,HDFCBANK,Mar 2015,21.12,7214.0,16.95,8.0717,1.6947,0.0835,-22081.0,800.0,21.0,12.6056,19.0,509762,-21281.0
482,HDFCBANK,Mar 2016,20.3,9037.0,17.25,8.7423,1.79,0.0829,-35272.0,837.0,25.0,14.6846,19.0,649587,-34435.0
483,HDFCBANK,Mar 2017,20.9,11374.0,16.69,8.0784,1.8498,0.0821,16136.0,1146.0,30.0,17.8936,18.0,741550,17282.0
484,HDFCBANK,Mar 2018,21.76,13374.0,16.94,8.6207,1.8402,0.0773,16372.0,842.0,36.0,21.1173,18.0,944817,17214.0
485,HDFCBANK,Mar 2019,21.34,16592.0,14.61,7.0294,1.8405,0.0813,-64375.0,1503.0,41.0,28.1969,18.0,1080235,-62872.0
486,HDFCBANK,Mar 2020,22.34,14593.0,15.48,7.5587,1.8277,0.0773,-18272.0,1403.0,50.0,32.1821,5.0,1333041,-16869.0
487,HDFCBANK,Mar 2021,24.78,16848.0,15.18,7.2037,1.9197,0.0714,40653.0,1823.0,58.0,38.078,11.0,1511418,42476.0
488,HDFCBANK,Mar 2022,28.07,20795.0,15.43,7.217,1.7813,0.064,-14011.0,2051.0,69.0,44.5634,23.0,1784970,-11960.0
489,HDFCBANK,Mar 2023,27.03,29932.0,15.94,7.3909,1.8595,0.0675,17822.0,2992.0,82.0,51.8706,23.0,2139212,20814.0
490,HDFCBANK,Mar 2024,23.07,-44685.0,14.34,6.8088,1.4008,0.0704,35669.0,16600.0,84.0,60.0521,23.0,3107503,19069.0
506,HEROMOTOCO,Mar 2017,12.39,4585.0,34.37,0.0253,28.9651,1.8685,2035.0,1972.0,179.0,25.79,47.0,261,4007.0
509,HEROMOTOCO,Mar 2020,12.51,4070.0,25.4,0.0314,17.5718,1.4869,2699.0,2819.0,182.0,36.015,49.0,453,5518.0
526,HINDUNILVR,Mar 2013,14.22,4220.0,134.0,0.0087,20.3028,2.2332,3668.0,63.0,18.0,1.3264,104.0,25,3605.0
527,HINDUNILVR,Mar 2014,13.53,4759.0,111.85,0.013,30.923,2.1255,3343.0,475.0,18.0,1.6375,71.0,46,3818.0
528,HINDUNILVR,Mar 2015,13.69,5412.0,108.67,0.0107,21.3128,2.2157,3430.0,138.0,20.0,1.8644,74.0,43,3292.0
529,HINDUNILVR,Mar 2016,12.9,5910.0,63.14999999999999,0.0269,54.1029,2.1758,3889.0,282.0,19.0,3.0431,83.0,177,4171.0
530,HINDUNILVR,Mar 2017,13.54,6328.0,66.58,0.0411,44.3119,2.1114,4012.0,1173.0,21.0,3.1222,82.0,277,5185.0
532,HINDUNILVR,Mar 2019,15.42,8880.0,77.03,0.0126,94.5745,2.1102,5362.0,438.0,28.0,3.6421,78.0,99,5800.0
535,HINDUNILVR,Mar 2022,16.95,12857.0,18.12,0.0213,180.8858,0.7439,7320.0,1728.0,38.0,20.877,90.0,1043,9048.0
536,HINDUNILVR,Mar 2023,16.74,14147.0,20.16,0.0242,103.6964,0.829,8507.0,1484.0,43.0,21.406,91.0,1219,9991.0
537,HINDUNILVR,Mar 2024,16.61,14659.0,20.07,0.029,57.847,0.7886,10145.0,5324.0,44.0,21.7949,96.0,1484,15469.0
538,ICICIBANK,Mar 2013,22.57,-15085.0,14.73,7.0919,1.0795,0.0665,-1069.0,18563.0,15.0,5.9587,24.0,487659,17494.0
539,ICICIBANK,Mar 2014,23.6,-13084.0,15.28,7.1053,1.0911,0.0662,-8985.0,15750.0,17.0,6.6173,24.0,543055,6765.0
540,ICICIBANK,Mar 2015,23.55,-16120.0,15.28,7.0504,1.0989,0.0665,-25448.0,13175.0,19.0,7.3022,24.0,597207,-12273.0
541,ICICIBANK,Mar 2016,18.43,-26955.0,11.61,7.1347,1.24,0.0645,11585.0,12060.0,16.0,8.0921,29.0,671455,23645.0
542,ICICIBANK,Mar 2017,18.61,-37737.0,10.84,6.6985,1.2158,0.0618,50925.0,1711.0,16.0,8.9813,14.0,700874,52636.0
543,ICICIBANK,Mar 2018,14.64,-44906.0,8.23,7.3687,1.2804,0.0553,-31168.0,50551.0,12.0,8.6026,12.0,815198,19383.0
545,ICICIBANK,Mar 2020,13.23,-45190.0,9.13,8.2518,1.3134,0.0616,37470.0,42095.0,15.0,9.495,0.0,1014636,79565.0
546,ICICIBANK,Mar 2021,22.84,-44805.0,12.92,7.0046,1.2644,0.0567,74384.0,63631.0,27.0,11.3946,8.0,1103840,138015.0
547,ICICIBANK,Mar 2022,27.82,-26558.0,14.58,6.8824,1.3,0.0544,18663.0,39448.0,36.0,13.0973,14.0,1252968,58111.0
548,ICICIBANK,Mar 2023,29.29,-17341.0,16.53,6.5264,1.3492,0.0618,-71460.0,67689.0,49.0,15.3542,16.0,1399894,-3771.0
549,ICICIBANK,Mar 2024,28.89,-14152.0,17.99,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008,157284.0
555,ICICIGI,Mar 2018,12.47,-262.0,18.98,0.1068,4.5698,0.2323,494.0,1896.0,19.0,1.0002,17.0,485,2390.0
558,ICICIGI,Mar 2021,12.11,2072.0,19.38,0.0638,842.25,0.3095,407.0,1367.0,32.0,1.6701,25.0,485,1774.0
574,INDUSINDBK,Mar 2013,15.19,286.0,13.91,8.3324,1.4314,0.0953,-660.0,174.0,20.0,1.4589,15.0,63576,-486.0
575,INDUSINDBK,Mar 2014,17.06,335.0,15.57,8.3229,1.3533,0.0948,-4280.0,174.0,27.0,1.7192,13.0,75264,-4106.0
576,INDUSINDBK,Mar 2015,18.51,288.0,16.85,8.9019,1.2308,0.0867,-1697.0,276.0,34.0,2.0121,12.0,94752,-1421.0
577,INDUSINDBK,Mar 2016,19.26,329.0,12.92,6.6679,1.2712,0.0831,-3185.0,258.0,38.0,2.9741,12.0,117996,-2927.0
578,INDUSINDBK,Mar 2017,19.91,379.0,13.89,7.2182,1.3635,0.0806,11284.0,285.0,48.0,3.4525,13.0,149026,11569.0
579,INDUSINDBK,Mar 2018,20.87,942.0,15.13,7.9664,1.3811,0.078,-20917.0,217.0,60.0,3.9735,12.0,189928,-20700.0
580,INDUSINDBK,Mar 2019,14.83,-437.0,12.37,9.0755,1.6435,0.0801,-7022.0,633.0,55.0,4.4255,14.0,242189,-6389.0
581,INDUSINDBK,Mar 2020,15.35,-553.0,12.73,7.5718,1.814,0.0937,-11513.0,526.0,64.0,5.001,0.0,262793,-12039.0
583,INDUSINDBK,Mar 2022,14.96,-839.0,9.67,7.1493,2.1594,0.0767,16249.0,351.0,60.0,6.1546,14.0,341005,16600.0
584,INDUSINDBK,Mar 2023,20.32,2067.0,13.53,7.0567,1.9019,0.0794,-12879.0,441.0,95.0,7.0389,15.0,385449,-12438.0
585,INDUSINDBK,Mar 2024,19.56,2978.0,14.25,6.8857,1.8795,0.0888,-17468.0,625.0,115.0,8.0716,14.0,432404,-16843.0
593,INFY,Mar 2020,18.33,25.0,25.42,0.0708,147.4706,0.989,16672.0,331.0,39.0,3.0844,45.0,4633,17003.0
594,INFY,Mar 2021,19.33,28.0,25.44,0.0697,154.3077,0.9345,15851.0,7373.0,45.0,3.5947,59.0,5325,23224.0
595,INFY,Mar 2022,18.21,26.0,29.39,0.0726,168.93,1.0421,17400.0,6485.0,53.0,3.5915,59.0,5474,23885.0
596,INFY,Mar 2023,16.43,24.0,31.97,0.1101,133.2077,1.1779,21396.0,1071.0,58.0,3.6446,73.0,8299,22467.0
597,INFY,Mar 2024,17.08,24.0,29.79,0.0949,87.5234,1.1298,20117.0,5093.0,63.0,4.2548,,8359,25210.0
616,IRCTC,Mar 2021,24.07,24.0,12.84,0.0543,39.0,0.2464,-205.0,453.0,2.0,0.91,43.0,79,248.0
617,IRCTC,Mar 2022,35.13,47.0,35.29,0.0561,86.0,0.4838,282.0,242.0,8.0,1.1687,42.0,105,524.0
618,IRCTC,Mar 2023,28.41,36.0,40.6,0.0339,89.0,0.6958,495.0,317.0,13.0,1.5488,44.0,84,812.0
619,IRCTC,Mar 2024,26.02,34.0,34.4,0.0186,82.7368,0.701,667.0,215.0,14.0,2.0187,47.0,60,882.0
622,IRFC,Mar 2018,22.18,100.0,14.75,9.6213,1.3905,0.0574,-28074.0,2.0,3.0,0.2134,18.0,134006,-28076.0
623,IRFC,Mar 2019,20.25,100.0,9.01,6.9495,1.3546,0.0539,-41747.0,1.0,2.0,0.2668,18.0,173933,-41748.0
624,IRFC,Mar 2020,23.78,100.0,10.54,7.7355,1.3141,0.0487,-62700.0,1.0,3.0,0.255,0.0,234377,-62701.0
625,IRFC,Mar 2021,28.0,99.0,12.3,8.9977,1.3933,0.0415,-89907.0,0.0,3.0,0.2748,31.0,323145,-89907.0
626,IRFC,Mar 2022,30.0,99.0,14.85,9.4748,1.4337,0.0451,-64417.0,5.0,5.0,0.3137,30.0,388440,-64412.0
627,IRFC,Mar 2023,26.0,99.0,13.8,9.3761,1.3543,0.0484,-28588.0,0.0,5.0,0.3419,32.0,418935,-28588.0
628,IRFC,Mar 2024,24.06,100.0,13.04,8.3784,1.3195,0.0549,7906.0,8.0,5.0,0.3763,31.0,412039,7914.0
629,ITC,Mar 2013,24.37,35.0,33.27,0.0044,111.787,0.895,3221.0,3881.0,6.0,2.9314,55.0,102,7102.0
630,ITC,Mar 2014,25.49,37.0,33.05,0.0089,484.3448,0.8643,4090.0,3254.0,7.0,3.426,54.0,242,7344.0
631,ITC,Mar 2015,25.19,37.0,30.81,0.0085,170.1209,0.8447,4568.0,5275.0,8.0,3.9571,52.0,269,9843.0
632,ITC,Mar 2016,24.24,37.0,22.26,0.002,205.3077,0.7588,5878.0,3921.0,8.0,5.3019,73.0,84,9799.0
633,ITC,Mar 2017,24.5,36.0,22.57,0.001,351.6122,0.7651,7376.0,3251.0,8.0,3.82,56.0,46,10627.0
634,ITC,Mar 2018,26.45,38.0,21.89,0.0007,163.1391,0.6763,6055.0,7114.0,9.0,4.3041,56.0,36,13169.0
635,ITC,Mar 2019,26.55,38.0,21.7,0.0002,290.3803,0.6738,7037.0,5546.0,10.0,4.8239,56.0,13,12583.0
636,ITC,Mar 2020,31.57,39.0,23.89,0.0042,268.6543,0.6388,8516.0,6174.0,12.0,5.3111,82.0,277,14690.0
637,ITC,Mar 2021,27.17,35.0,22.18,0.0045,338.6552,0.6678,18267.0,5740.0,11.0,4.9023,101.0,271,12527.0
638,ITC,Mar 2022,25.56,34.0,24.82,0.004,375.55,0.7856,13538.0,2238.0,12.0,5.0694,93.0,249,15776.0
639,ITC,Mar 2023,27.46,36.0,28.16,0.0044,356.4359,0.8263,13146.0,5732.0,15.0,5.5636,100.0,306,18878.0
640,ITC,Mar 2024,29.28,37.0,27.85,0.0041,362.9625,0.7723,18742.0,1563.0,16.0,5.9701,84.0,303,17179.0
641,JINDALSTEL,Mar 2013,14.9,31.0,13.89,1.1584,6.0347,0.347,-6069.0,9591.0,31.0,22.8516,5.0,24618,3522.0
649,JINDALSTEL,Mar 2021,12.34,32.0,13.41,0.9401,4.085,0.4442,10077.0,1884.0,36.0,31.1912,0.0,29910,11961.0
650,JINDALSTEL,Mar 2022,13.22,30.0,18.99,0.379,7.2431,0.6676,13717.0,2331.0,56.0,35.2723,5.0,13502,16048.0
653,JIOFIN,Mar 2023,68.89,88.0,0.03,0.0065,,0.0004,945.0,1110.0,,5706.0,0.0,743,2055.0
657,JSWENERGY,Mar 2015,14.53,39.0,18.06,1.2362,3.3597,0.4813,2972.0,422.0,8.0,0.4584,24.0,9294,3394.0
658,JSWENERGY,Mar 2016,14.86,41.0,15.05,1.5315,2.9166,0.3442,266.0,3272.0,9.0,0.5964,22.0,14862,3538.0
662,JSWENERGY,Mar 2020,13.07,36.0,9.28,0.8449,3.1713,0.3318,2383.0,301.0,7.0,0.7093,15.0,9840,2082.0
664,JSWENERGY,Mar 2022,21.34,44.0,10.01,0.5135,5.3372,0.2676,1565.0,1387.0,11.0,1.0619,19.0,8943,2952.0
665,JSWENERGY,Mar 2023,14.32,32.0,7.94,1.3447,4.6872,0.2134,-4694.0,6778.0,9.0,1.1352,22.0,25051,2084.0
666,JSWENERGY,Mar 2024,15.02,47.0,8.28,1.5156,2.8514,0.1988,-1963.0,8197.0,10.0,1.2695,19.0,31573,6234.0
676,JSWSTEEL,Mar 2022,14.3,27.0,31.11,1.0734,8.1952,0.7449,11522.0,14748.0,85.0,22.3578,25.0,72237,26270.0
679,KOTAKBANK,Mar 2013,20.65,-1789.0,14.66,5.6043,1.2883,0.0936,-6157.0,9035.0,15.0,4.093,2.0,85561,2878.0
680,KOTAKBANK,Mar 2014,21.08,-1379.0,13.24,4.5031,1.333,0.0981,7938.0,1130.0,16.0,4.9569,2.0,85937,9068.0
681,KOTAKBANK,Mar 2015,23.31,-3366.0,14.01,4.7056,1.189,0.0897,-2165.0,4467.0,20.0,5.7399,2.0,104258,2302.0
682,KOTAKBANK,Mar 2016,17.27,-2263.0,10.56,5.3854,1.5109,0.0847,2672.0,2353.0,19.0,3.6384,3.0,179679,5025.0
683,KOTAKBANK,Mar 2017,22.48,-3965.0,13.04,5.3318,1.2705,0.0808,7933.0,5289.0,27.0,4.1839,2.0,205230,13222.0
684,KOTAKBANK,Mar 2018,24.9,-4141.0,12.4,4.9485,1.2271,0.0744,-15867.0,5475.0,33.0,5.2978,2.0,249840,-10392.0
685,KOTAKBANK,Mar 2019,24.15,-5114.0,12.47,5.0495,1.2225,0.0755,-1501.0,3323.0,38.0,6.0567,2.0,291763,1822.0
686,KOTAKBANK,Mar 2020,25.67,-5005.0,12.9,4.8993,1.3357,0.0755,33551.0,13068.0,45.0,6.9631,0.0,326477,46619.0
687,KOTAKBANK,Mar 2021,30.44,-9958.0,11.85,3.8785,1.2626,0.0685,-6291.0,11172.0,50.0,8.5105,2.0,327110,4881.0
688,KOTAKBANK,Mar 2022,35.83,-8512.0,12.51,3.7837,1.2299,0.0617,-2595.0,10903.0,61.0,9.7445,2.0,365747,8308.0
689,KOTAKBANK,Mar 2023,35.41,-5746.0,13.35,3.7456,1.2878,0.0679,-11623.0,10381.0,75.0,11.2602,2.0,418807,-1242.0
690,KOTAKBANK,Mar 2024,32.39,-13382.0,14.01,4.0037,1.2364,0.0733,6766.0,8919.0,92.0,13.0757,2.0,520374,15685.0
700,LODHA,Mar 2019,13.81,27.0,42.8,6.6756,5.7236,0.2388,-638.0,175.0,21.0,0.9699,0.0,25641,-463.0
703,LODHA,Mar 2022,13.08,24.0,9.98,0.953,3.6032,0.2404,3137.0,1139.0,12.0,2.5116,20.0,11537,1998.0
705,LODHA,Mar 2024,15.06,26.0,8.9,0.4407,5.6286,0.2186,-435.0,2947.0,16.0,1.7574,,7698,2512.0
718,LTIM,Mar 2013,14.59,23.0,41.97,0.1748,42.4762,1.6542,384.0,224.0,174.0,8.3688,54.0,234,608.0
719,LTIM,Mar 2014,20.24,23.0,61.86000000000001,0.0683,44.0,1.8455,808.0,180.0,309.0,10.0625,55.0,110,628.0
720,LTIM,Mar 2015,15.45,20.0,37.96,0.1076,110.4,1.6716,539.0,103.0,238.0,12.6625,63.0,218,642.0
721,LTIM,Mar 2016,14.3,18.0,39.34,0.0259,202.5,1.8636,818.0,40.0,49.0,12.5,72.0,55,858.0
725,LTIM,Mar 2020,13.97,19.0,28.13,0.1688,28.4096,1.2341,1001.0,643.0,87.0,31.7882,32.0,912,1644.0
726,LTIM,Mar 2021,15.67,22.0,26.53,0.1093,37.962,1.1554,743.0,1657.0,111.0,40.5778,36.0,798,2400.0
727,LTIM,Mar 2022,15.13,20.0,27.65,0.0181,48.9024,1.2692,1608.0,1643.0,225.0,47.6267,41.0,258,3251.0
728,LTIM,Mar 2023,13.29,18.0,26.58,0.0929,44.4333,1.4132,2824.0,271.0,149.0,55.3067,40.0,1541,3095.0
729,LTIM,Mar 2024,12.91,18.0,22.9,0.1035,31.9324,1.2895,1752.0,3918.0,155.0,66.7267,42.0,2071,5670.0
774,NAUKRI,Mar 2021,125.71,7.0,26.28,0.012,150.7273,0.1793,-1767.0,2043.0,110.0,4.1829,7.0,65,276.0
775,NAUKRI,Mar 2022,810.6999999999999,28.0,74.71,0.0037,1296.0,0.0776,-470.0,1177.0,991.0,13.3659,1.0,64,707.0
777,NAUKRI,Mar 2024,23.46,28.0,1.97,0.0081,28.9714,0.0703,-150.0,852.0,44.0,23.4589,49.0,246,702.0
778,NESTLEIND,Dec 2013,12.27,21.0,47.17,0.5021,55.2703,1.4414,1355.0,441.0,12.0,2.4667,42.0,1189,1796.0
779,NESTLEIND,Dec 2014,12.02,21.0,41.77,0.007,151.8571,1.6933,1212.0,432.0,12.0,2.9552,51.0,20,1644.0
782,NESTLEIND,Dec 2017,12.24,21.0,35.82,0.0102,24.7174,1.3595,1687.0,131.0,13.0,3.5625,68.0,35,1818.0
783,NESTLEIND,Dec 2018,14.23,23.0,43.75,0.0095,25.6875,1.3961,2000.0,52.0,17.0,3.826,69.0,35,2052.0
784,NESTLEIND,Dec 2019,15.91,24.0,102.61,0.0985,24.5969,1.7244,2378.0,83.0,20.0,1.9979,168.0,189,2295.0
785,NESTLEIND,Dec 2020,15.6,24.0,103.12,0.0728,20.4146,1.6899,2133.0,321.0,22.0,2.1031,93.0,147,2454.0
786,NESTLEIND,Dec 2021,14.37,24.0,108.84,0.1367,17.0792,1.7903,316.0,1920.0,22.0,2.0271,91.0,266,2236.0
787,NESTLEIND,Dec 2022,14.15,22.0,97.23,0.1102,24.6,1.8818,2345.0,392.0,25.0,2.5615,89.0,271,2737.0
788,NESTLEIND,Dec 2023,15.68,23.0,121.96,0.1102,38.5462,2.1301,2465.0,927.0,31.0,2.5615,56.0,271,3392.0
789,NESTLEIND,Mar 2024,16.12,24.0,117.75,0.1033,41.1862,2.3182,2938.0,1237.0,41.0,3.4792,79.0,345,4175.0
790,NHPC,Mar 2013,45.02,65.0,9.64,0.6827,9.4059,0.1023,1516.0,1330.0,2.0,0.2422,28.0,20340,2846.0
791,NHPC,Mar 2014,22.1,59.0,5.779999999999999,0.7371,4.3483,0.1203,2702.0,1122.0,1.0,0.2551,27.0,20819,3824.0
792,NHPC,Mar 2015,34.03,62.0,9.1,0.6692,5.1937,0.1338,3293.0,768.0,2.0,0.2778,27.0,20584,4061.0
793,NHPC,Mar 2016,28.31,57.0,7.470000000000001,0.6301,5.1353,0.133,5225.0,746.0,2.0,0.2858,81.0,19938,5971.0
794,NHPC,Mar 2017,40.36,57.0,11.99,0.6627,6.2921,0.1433,6465.0,1864.0,3.0,0.2828,61.0,19227,8329.0
795,NHPC,Mar 2018,35.91,55.0,9.27,0.6192,5.8799,0.1232,3810.0,886.0,2.0,0.2928,57.0,18602,4696.0
796,NHPC,Mar 2019,31.57,55.0,9.21,0.6191,7.4933,0.1346,2642.0,1182.0,3.0,0.3066,56.0,19066,3824.0
797,NHPC,Mar 2020,33.42,54.0,10.66,0.7401,6.5644,0.1404,6.0,2987.0,3.0,0.3124,52.0,23226,2993.0
798,NHPC,Mar 2021,37.31,55.0,10.89,0.7069,11.0295,0.1319,3463.0,1607.0,3.0,0.329,49.0,23365,5070.0
799,NHPC,Mar 2022,41.27,44.0,10.81,0.7473,8.5222,0.1183,1506.0,3084.0,4.0,0.3476,52.0,26096,4590.0
800,NHPC,Mar 2023,40.17,58.0,11.53,0.7992,14.5832,0.123,514.0,4191.0,4.0,0.368,48.0,29540,4705.0
801,NHPC,Mar 2024,41.82,50.0,10.41,0.8413,11.2434,0.1032,970.0,5968.0,4.0,0.3853,53.0,32561,6938.0
802,NTPC,Mar 2013,17.6,25.0,15.49,0.8668,9.2035,0.4,-337.0,16845.0,13.0,0.9853,38.0,70419,16508.0
803,NTPC,Mar 2014,14.56,25.0,13.06,0.9327,6.9013,0.3914,1022.0,15509.0,12.0,1.0592,42.0,81455,16531.0
804,NTPC,Mar 2015,12.5,22.0,12.17,1.2455,5.3666,0.3639,-1088.0,15977.0,10.0,0.9957,21.0,102252,14889.0
805,NTPC,Mar 2016,14.69,25.0,11.77,1.0857,5.8693,0.3267,4963.0,19162.0,11.0,1.1107,26.0,99424,24125.0
806,NTPC,Mar 2017,13.06,26.0,10.95,1.1629,6.1791,0.33,-4313.0,24480.0,11.0,1.1866,37.0,113773,20167.0
808,NTPC,Mar 2019,13.99,23.0,12.6,1.5541,4.5545,0.2891,-5377.0,24063.0,14.0,1.1254,44.0,173058,18686.0
810,NTPC,Mar 2021,13.42,31.0,11.9,1.6718,4.2351,0.2802,11410.0,21034.0,15.0,1.2967,41.0,210208,32444.0
811,NTPC,Mar 2022,12.78,30.0,12.53,1.5565,4.8177,0.319,18897.0,22891.0,17.0,1.396,41.0,210707,41788.0
814,ONGC,Mar 2013,14.81,27.0,15.73,0.1356,101.2169,0.6392,-1346.0,41220.0,19.0,3.5654,34.0,20686,39874.0
815,ONGC,Mar 2014,15.31,28.0,15.49,0.2853,90.2244,0.5358,-10363.0,63633.0,21.0,4.0241,31.0,49113,53270.0
826,PFC,Mar 2013,25.63,35.0,18.74,5.8899,0.5456,0.1023,-25080.0,22.0,13.0,1.7939,21.0,139473,-25102.0
827,PFC,Mar 2014,25.52,36.0,19.85,5.785,0.5845,0.1102,-22464.0,9.0,17.0,2.085,22.0,159215,-22473.0
828,PFC,Mar 2015,24.03,34.0,18.52,5.7942,0.547,0.1092,-21946.0,491.0,18.0,2.4554,20.0,187795,-21455.0
829,PFC,Mar 2016,22.2,33.0,17.16,5.5696,0.5515,0.1127,-15271.0,1973.0,19.0,2.7294,30.0,200660,-13298.0
831,PFC,Mar 2018,18.09,24.0,22.08,11.0747,0.3894,0.0931,-55739.0,1409.0,20.0,1.5089,31.0,441151,-57148.0
832,PFC,Mar 2019,23.36,33.0,26.82,11.449,0.5163,0.086,-93715.0,13463.0,30.0,1.7849,0.0,539488,-80252.0
833,PFC,Mar 2020,15.24,23.0,19.18,12.0761,0.3456,0.0895,-42221.0,73.0,22.0,1.8712,35.0,596561,-42148.0
834,PFC,Mar 2021,21.93,28.0,25.86,10.8559,0.4457,0.0924,-57402.0,1741.0,36.0,2.3018,22.0,659682,-59143.0
835,PFC,Mar 2022,24.61,31.0,26.18,9.2147,0.5238,0.0964,4357.0,547.0,42.0,2.715,23.0,660476,4904.0
836,PFC,Mar 2023,27.26,34.0,25.17,8.9256,0.5646,0.0867,-76411.0,1694.0,48.0,3.1878,22.0,751158,-74717.0
837,PFC,Mar 2024,28.92,37.0,26.16,8.5219,0.5804,0.0881,-101229.0,3409.0,60.0,3.0651,23.0,861961,-97820.0
841,PIDILITIND,Mar 2016,15.05,22.0,30.59,0.0303,96.4615,1.4435,416.0,491.0,16.0,5.1725,26.0,80,907.0
842,PIDILITIND,Mar 2017,15.36,22.0,24.86,0.0282,98.3571,1.1776,-85.0,879.0,17.0,6.8059,28.0,98,794.0
843,PIDILITIND,Mar 2018,15.89,22.0,27.03,0.035,93.375,1.1691,835.0,39.0,19.0,7.0078,32.0,125,796.0
844,PIDILITIND,Mar 2019,13.11,19.0,22.37,0.0272,57.7308,1.1988,332.0,513.0,18.0,8.1333,36.0,113,845.0
845,PIDILITIND,Mar 2020,15.38,22.0,25.18,0.0646,49.2059,1.1182,1383.0,103.0,22.0,8.7373,32.0,288,1280.0
846,PIDILITIND,Mar 2021,15.44,23.0,20.13,0.0592,47.5676,0.8274,-296.0,1688.0,22.0,10.9667,38.0,331,1392.0
847,PIDILITIND,Mar 2022,12.17,19.0,18.85,0.065,45.119,1.045,397.0,558.0,24.0,12.5569,42.0,416,955.0
849,PIDILITIND,Mar 2024,14.11,22.0,20.78,0.0454,54.3333,1.0254,955.0,1769.0,34.0,16.4843,47.0,382,2724.0
910,POWERGRID,Mar 2013,32.97,83.0,16.34,2.6222,4.5414,0.1154,-10394.0,22084.0,5.0,0.5703,31.0,69233,11690.0
911,POWERGRID,Mar 2013,32.97,83.0,16.34,2.6222,4.5414,0.1154,-10394.0,22084.0,5.0,0.5703,31.0,69233,11690.0
912,POWERGRID,Mar 2014,29.24,83.0,13.11,2.4272,4.2077,0.1099,-11416.0,26639.0,5.0,0.6632,30.0,84220,15223.0
913,POWERGRID,Mar 2014,29.24,83.0,13.11,2.4272,4.2077,0.1099,-11416.0,26639.0,5.0,0.6632,30.0,84220,15223.0
914,POWERGRID,Mar 2015,28.77,85.0,13.13,2.5038,3.8368,0.1091,-8385.0,24185.0,5.0,0.7347,21.0,96243,15800.0
915,POWERGRID,Mar 2015,28.77,85.0,13.13,2.5038,3.8368,0.1091,-8385.0,24185.0,5.0,0.7347,21.0,96243,15800.0
916,POWERGRID,Mar 2016,28.85,88.0,13.55,2.4686,3.7043,0.1152,-6568.0,21576.0,6.0,0.8404,20.0,108545,15008.0
917,POWERGRID,Mar 2016,28.85,88.0,13.55,2.4686,3.7043,0.1152,-6568.0,21576.0,6.0,0.8404,20.0,108545,15008.0
918,POWERGRID,Mar 2017,29.0,87.0,14.94,2.3862,3.769,0.1313,-2261.0,23836.0,8.0,0.9531,31.0,118988,21575.0
919,POWERGRID,Mar 2017,29.0,87.0,14.94,2.3862,3.769,0.1313,-2261.0,23836.0,8.0,0.9531,31.0,118988,21575.0
920,POWERGRID,Mar 2018,27.39,87.0,15.07,2.4162,4.0997,0.1329,-2991.0,25701.0,9.0,1.0403,33.0,131503,22710.0
921,POWERGRID,Mar 2018,27.39,87.0,15.07,2.4162,4.0997,0.1329,-2991.0,25701.0,9.0,1.0403,33.0,131503,22710.0
922,POWERGRID,Mar 2019,28.62,77.0,16.98,2.4772,3.2534,0.1417,4544.0,18727.0,11.0,1.1294,43.0,146376,23271.0
923,POWERGRID,Mar 2019,28.62,77.0,16.98,2.4772,3.2534,0.1417,4544.0,18727.0,11.0,1.1294,43.0,146376,23271.0
