1,abb,dec_2012,roe_pct,de_ratio,fcf,0,unnamed:_7,1.8225,42,59,revenue_cagr_5yr,pe_ratio,pb_ratio,dividend_yield,market_cap_cr
537,HINDUNILVR,Mar 2024,16.61,14659.0,20.07,0.029,57.847,0.7886,10145.0,5324.0,44.0,21.7949,96.0,1484,15469.0
546,ICICIBANK,Mar 2021,22.84,-44805.0,12.92,7.0046,1.2644,0.0567,74384.0,63631.0,27.0,11.3946,8.0,1103840,138015.0
547,ICICIBANK,Mar 2022,27.82,-26558.0,14.58,6.8824,1.3,0.0544,18663.0,39448.0,36.0,13.0973,14.0,1252968,58111.0
548,ICICIBANK,Mar 2023,29.29,-17341.0,16.53,6.5264,1.3492,0.0618,-71460.0,67689.0,49.0,15.3542,16.0,1399894,-3771.0
549,ICICIBANK,Mar 2024,28.89,-14152.0,17.99,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008,157284.0
556,ICICIGI,Mar 2019,9.4,1669.0,19.43,0.0898,-4754.5,0.3342,120.0,2856.0,23.0,1.1894,26.0,485,2976.0
557,ICICIGI,Mar 2020,10.37,1772.0,19.47,0.0791,650.6667,0.3109,51.0,3382.0,26.0,1.3511,13.0,485,3433.0
558,ICICIGI,Mar 2021,12.11,2072.0,19.38,0.0638,842.25,0.3095,407.0,1367.0,32.0,1.6701,25.0,485,1774.0
559,ICICIGI,Mar 2022,7.93,1016.0,13.83,0.0277,18.5612,0.3152,944.0,135.0,26.0,1.8723,35.0,255,809.0
560,ICICIGI,Mar 2023,9.67,1264.0,16.55,0.0034,16.7699,0.3245,605.0,1685.0,35.0,2.1271,31.0,35,2290.0
561,ICICIGI,Mar 2024,9.370000000000001,2577.0,15.72,0.0029,160.0268,0.3236,486.0,1921.0,39.0,2.4757,28.0,35,2407.0
575,INDUSINDBK,Mar 2014,17.06,335.0,15.57,8.3229,1.3533,0.0948,-4280.0,174.0,27.0,1.7192,13.0,75264,-4106.0
576,INDUSINDBK,Mar 2015,18.51,288.0,16.85,8.9019,1.2308,0.0867,-1697.0,276.0,34.0,2.0121,12.0,94752,-1421.0
577,INDUSINDBK,Mar 2016,19.26,329.0,12.92,6.6679,1.2712,0.0831,-3185.0,258.0,38.0,2.9741,12.0,117996,-2927.0
578,INDUSINDBK,Mar 2017,19.91,379.0,13.89,7.2182,1.3635,0.0806,11284.0,285.0,48.0,3.4525,13.0,149026,11569.0
579,INDUSINDBK,Mar 2018,20.87,942.0,15.13,7.9664,1.3811,0.078,-20917.0,217.0,60.0,3.9735,12.0,189928,-20700.0
580,INDUSINDBK,Mar 2019,14.83,-437.0,12.37,9.0755,1.6435,0.0801,-7022.0,633.0,55.0,4.4255,14.0,242189,-6389.0
581,INDUSINDBK,Mar 2020,15.35,-553.0,12.73,7.5718,1.814,0.0937,-11513.0,526.0,64.0,5.001,0.0,262793,-12039.0
582,INDUSINDBK,Mar 2021,9.78,-2469.0,6.54,7.0916,2.4376,0.0799,44420.0,226.0,37.0,5.61,14.0,307528,44646.0
583,INDUSINDBK,Mar 2022,14.96,-839.0,9.67,7.1493,2.1594,0.0767,16249.0,351.0,60.0,6.1546,14.0,341005,16600.0
584,INDUSINDBK,Mar 2023,20.32,2067.0,13.53,7.0567,1.9019,0.0794,-12879.0,441.0,95.0,7.0389,15.0,385449,-12438.0
585,INDUSINDBK,Mar 2024,19.56,2978.0,14.25,6.8857,1.8795,0.0888,-17468.0,625.0,115.0,8.0716,14.0,432404,-16843.0
586,INFY,Mar 2013,23.37,29.0,24.82,0.0,2780.6,0.872,4451.0,2922.0,21.0,13.2846,25.0,0,7373.0
587,INFY,Mar 2014,21.26,27.0,23.93,0.0,1783.7778,0.8801,7262.0,2563.0,23.0,15.5699,34.0,0,9825.0
588,INFY,Mar 2015,23.2,28.0,24.39,0.0,1526.0833,0.8043,9352.0,999.0,27.0,8.8699,55.0,0,8353.0
589,INFY,Mar 2016,21.6,27.0,21.85,0.0,,0.8315,9143.0,885.0,29.0,5.3972,41.0,0,10028.0
590,INFY,Mar 2017,20.96,27.0,20.81,0.0,,0.8236,-3133.0,14664.0,31.0,6.0299,41.0,0,11531.0
591,INFY,Mar 2018,22.73,27.0,24.69,0.0,,0.8888,17751.0,4533.0,37.0,5.9672,59.0,0,13218.0
592,INFY,Mar 2019,18.64,24.0,23.73,0.0,,0.9835,14209.0,632.0,35.0,2.993,60.0,0,14841.0
593,INFY,Mar 2020,18.33,25.0,25.42,0.0708,147.4706,0.989,16672.0,331.0,39.0,3.0844,45.0,4633,17003.0
594,INFY,Mar 2021,19.33,28.0,25.44,0.0697,154.3077,0.9345,15851.0,7373.0,45.0,3.5947,59.0,5325,23224.0
595,INFY,Mar 2022,18.21,26.0,29.39,0.0726,168.93,1.0421,17400.0,6485.0,53.0,3.5915,59.0,5474,23885.0
596,INFY,Mar 2023,16.43,24.0,31.97,0.1101,133.2077,1.1779,21396.0,1071.0,58.0,3.6446,73.0,8299,22467.0
597,INFY,Mar 2024,17.08,24.0,29.79,0.0949,87.5234,1.1298,20117.0,5093.0,63.0,4.2548,,8359,25210.0
609,IOC,Mar 2024,5.56,10.0,23.53,0.7231,10.2823,1.6084,39635.0,31464.0,30.0,1.3318,40.0,132628,71099.0
620,IRFC,Mar 2016,11.31,99.0,7.37,7.5925,1.3533,0.0693,-16376.0,2.0,188.0,0.2546,40.0,87503,-16378.0
621,IRFC,Mar 2017,10.32,100.0,7.779999999999999,8.8596,1.3097,0.0698,-19453.0,2.0,143.0,0.184,40.0,106395,-19455.0
641,JINDALSTEL,Mar 2013,14.9,31.0,13.89,1.1584,6.0347,0.347,-6069.0,9591.0,31.0,22.8516,5.0,24618,3522.0
642,JINDALSTEL,Mar 2014,9.83,30.0,8.39,1.6085,3.4023,0.2799,-8114.0,12694.0,21.0,24.8462,7.0,36368,4580.0
649,JINDALSTEL,Mar 2021,12.34,32.0,13.41,0.9401,4.085,0.4442,10077.0,1884.0,36.0,31.1912,0.0,29910,11961.0
650,JINDALSTEL,Mar 2022,13.22,30.0,18.99,0.379,7.2431,0.6676,13717.0,2331.0,56.0,35.2723,5.0,13502,16048.0
651,JINDALSTEL,Mar 2023,7.470000000000001,19.0,10.27,0.3371,6.5028,0.7664,3257.0,4090.0,31.0,38.706,6.0,13046,7347.0
652,JINDALSTEL,Mar 2024,11.8,20.0,13.41,0.3717,8.0046,0.64,-2336.0,8344.0,58.0,44.316,3.0,16472,6008.0
672,JSWSTEEL,Mar 2018,8.5,21.0,21.83,1.407,3.9824,0.7821,7850.0,4529.0,26.0,9.2709,16.0,39393,12379.0
673,JSWSTEEL,Mar 2019,8.88,22.0,21.62,1.3621,4.8828,0.7383,3246.0,11387.0,32.0,11.5598,16.0,47396,14633.0
675,JSWSTEEL,Mar 2021,9.86,25.0,16.84,1.3342,5.2189,0.5383,11087.0,7702.0,33.0,15.4848,25.0,62392,18789.0
676,JSWSTEEL,Mar 2022,14.3,27.0,31.11,1.0734,8.1952,0.7449,11522.0,14748.0,85.0,22.3578,25.0,72237,26270.0
678,JSWSTEEL,Mar 2024,5.13,16.0,11.55,1.1328,3.6591,0.7679,-2389.0,14467.0,36.0,25.4652,25.0,87984,12078.0
683,KOTAKBANK,Mar 2017,22.48,-3965.0,13.04,5.3318,1.2705,0.0808,7933.0,5289.0,27.0,4.1839,2.0,205230,13222.0
684,KOTAKBANK,Mar 2018,24.9,-4141.0,12.4,4.9485,1.2271,0.0744,-15867.0,5475.0,33.0,5.2978,2.0,249840,-10392.0
685,KOTAKBANK,Mar 2019,24.15,-5114.0,12.47,5.0495,1.2225,0.0755,-1501.0,3323.0,38.0,6.0567,2.0,291763,1822.0
686,KOTAKBANK,Mar 2020,25.67,-5005.0,12.9,4.8993,1.3357,0.0755,33551.0,13068.0,45.0,6.9631,0.0,326477,46619.0
687,KOTAKBANK,Mar 2021,30.44,-9958.0,11.85,3.8785,1.2626,0.0685,-6291.0,11172.0,50.0,8.5105,2.0,327110,4881.0
688,KOTAKBANK,Mar 2022,35.83,-8512.0,12.51,3.7837,1.2299,0.0617,-2595.0,10903.0,61.0,9.7445,2.0,365747,8308.0
689,KOTAKBANK,Mar 2023,35.41,-5746.0,13.35,3.7456,1.2878,0.0679,-11623.0,10381.0,75.0,11.2602,2.0,418807,-1242.0
690,KOTAKBANK,Mar 2024,32.39,-13382.0,14.01,4.0037,1.2364,0.0733,6766.0,8919.0,92.0,13.0757,2.0,520374,15685.0
694,LICI,Mar 2022,0.5700000000000001,0.0,36.38,0.0001,,0.1701,8748.0,12531.0,57.0,0.1793,23.0,1,-3783.0
695,LICI,Mar 2023,4.590000000000001,4.0,77.86,0.0,545.5455,0.1714,1671.0,52848.0,65.0,0.731,5.0,0,54519.0
696,LICI,Mar 2024,4.84,4.0,49.45,0.0,371.9375,0.1591,853.0,25269.0,66.0,1.3083,15.0,0,26122.0
700,LODHA,Mar 2019,13.81,27.0,42.8,6.6756,5.7236,0.2388,-638.0,175.0,21.0,0.9699,0.0,25641,-463.0
706,LT,Mar 2013,7.109999999999999,15.0,395.15,0.1748,2.9981,31.9699,-11277.0,6922.0,38.0,8.3688,22.0,234,-4355.0
707,LT,Mar 2014,5.74,17.0,303.42,0.0683,2.375,31.9032,-12653.0,5510.0,35.0,10.0625,27.0,110,-7143.0
708,LT,Mar 2015,5.4,17.0,245.11,0.1076,2.3543,30.8694,-6143.0,4778.0,34.0,12.6625,32.0,218,-1365.0
709,LT,Mar 2016,4.54,15.0,216.09,0.0259,2.4214,32.2353,-7867.0,4627.0,31.0,12.5,40.0,55,-3240.0
710,LT,Mar 2017,5.93,15.0,206.3,0.0,2.6484,24.748,-3141.0,9796.0,43.0,18.4941,22.0,0,6655.0
711,LT,Mar 2018,6.69,17.0,207.36,0.0,2.797,22.4251,-6117.0,3914.0,53.0,22.7059,30.0,0,-10031.0
712,LT,Mar 2019,7.56,17.0,208.81,0.0,2.7377,20.2911,-15779.0,11023.0,63.0,28.7824,28.0,0,-4756.0
713,LT,Mar 2020,7.489999999999999,17.0,201.59,0.1688,2.5014,16.5005,-1714.0,8408.0,68.0,31.7882,26.0,912,6694.0
714,LT,Mar 2021,9.5,17.0,176.9,0.1093,2.6869,12.7012,17324.0,5750.0,82.0,40.5778,44.0,798,23074.0
715,LT,Mar 2022,6.660000000000001,16.0,72.92,0.0181,2.8888,7.6084,15579.0,3585.0,62.0,47.6267,36.0,258,19164.0
716,LT,Mar 2023,6.83,15.0,75.52,0.0929,3.1823,7.8081,14729.0,8048.0,75.0,55.3067,32.0,1541,22777.0
717,LT,Mar 2024,7.03,14.0,77.66999999999999,0.1035,3.5442,8.0276,20445.0,2179.0,95.0,66.7267,36.0,2071,18266.0
718,LTIM,Mar 2013,14.59,23.0,41.97,0.1748,42.4762,1.6542,384.0,224.0,174.0,8.3688,54.0,234,608.0
719,LTIM,Mar 2014,20.24,23.0,61.86000000000001,0.0683,44.0,1.8455,808.0,180.0,309.0,10.0625,55.0,110,628.0
720,LTIM,Mar 2015,15.45,20.0,37.96,0.1076,110.4,1.6716,539.0,103.0,238.0,12.6625,63.0,218,642.0
721,LTIM,Mar 2016,14.3,18.0,39.34,0.0259,202.5,1.8636,818.0,40.0,49.0,12.5,72.0,55,858.0
722,LTIM,Mar 2017,14.94,19.0,30.88,0.0,472.3333,1.4718,209.0,961.0,57.0,18.4941,29.0,0,1170.0
723,LTIM,Mar 2018,15.22,16.0,28.81,0.0,100.8125,1.3689,392.0,452.0,65.0,22.7059,33.0,0,844.0
724,LTIM,Mar 2019,16.05,20.0,30.98,0.0,198.6364,1.4175,646.0,749.0,87.0,28.7824,32.0,0,1395.0
725,LTIM,Mar 2020,13.97,19.0,28.13,0.1688,28.4096,1.2341,1001.0,643.0,87.0,31.7882,32.0,912,1644.0
726,LTIM,Mar 2021,15.67,22.0,26.53,0.1093,37.962,1.1554,743.0,1657.0,111.0,40.5778,36.0,798,2400.0
727,LTIM,Mar 2022,15.13,20.0,27.65,0.0181,48.9024,1.2692,1608.0,1643.0,225.0,47.6267,41.0,258,3251.0
728,LTIM,Mar 2023,13.29,18.0,26.58,0.0929,44.4333,1.4132,2824.0,271.0,149.0,55.3067,40.0,1541,3095.0
729,LTIM,Mar 2024,12.91,18.0,22.9,0.1035,31.9324,1.2895,1752.0,3918.0,155.0,66.7267,42.0,2071,5670.0
730,M&M,Mar 2013,6.01,13.0,20.69,1.4384,4.3348,0.9023,-3825.0,2903.0,33.0,6.7664,19.0,28711,-922.0
731,M&M,Mar 2014,6.959999999999999,14.0,22.11,1.5089,3.7045,0.842,-4768.0,4524.0,38.0,7.9007,18.0,35167,-244.0
732,M&M,Mar 2015,4.73,12.0,13.08,1.4662,3.0386,0.7571,-3302.0,4357.0,25.0,8.7355,23.0,37911,1055.0
733,M&M,Mar 2016,4.69,13.0,13.42,1.5685,3.4088,0.7595,-3121.0,5506.0,25.0,9.8119,21.0,41553,2385.0
734,M&M,Mar 2017,4.84,13.0,13.6,1.6375,3.513,0.7359,-5692.0,5875.0,30.0,9.5749,22.0,48762,183.0
735,M&M,Mar 2018,8.64,14.0,21.64,1.52,4.4123,0.6753,-4785.0,5467.0,60.0,6.7726,11.0,55898,682.0
736,M&M,Mar 2019,5.75,15.0,15.05,1.772,3.5616,0.6469,-11521.0,7174.0,43.0,7.3498,17.0,70848,-4347.0
739,M&M,Mar 2022,8.04,16.0,15.39,1.6469,3.5646,0.5231,5996.0,3252.0,53.0,8.4754,20.0,77605,9248.0
740,M&M,Mar 2023,9.379999999999999,17.0,20.18,1.6366,4.1588,0.5936,-15940.0,8866.0,83.0,10.1196,18.0,92247,-7074.0
741,M&M,Mar 2024,8.82,18.0,18.54,1.6414,3.7647,0.5925,-11245.0,5615.0,91.0,11.8833,21.0,108647,-5630.0
742,MARUTI,Mar 2013,5.58,10.0,12.98,0.0825,26.0505,1.6101,940.0,3119.0,82.0,12.6013,10.0,1569,4059.0
743,MARUTI,Mar 2014,6.41,12.0,13.28,0.0932,32.7935,1.4151,-2.0,4997.0,94.0,14.2358,13.0,2004,4995.0
744,MARUTI,Mar 2015,7.5,14.0,15.66,0.0274,35.3624,1.4735,1958.0,4491.0,126.0,16.1046,20.0,666,6449.0
745,MARUTI,Mar 2016,9.55,16.0,17.95,0.0075,127.9024,1.3479,1252.0,7230.0,182.0,20.2755,19.0,231,8482.0
746,MARUTI,Mar 2017,11.03,15.0,20.26,0.0131,144.0449,1.3103,1109.0,9173.0,249.0,24.553,30.0,484,10282.0
747,MARUTI,Mar 2018,9.87,15.0,18.52,0.0028,41.2514,1.3247,3486.0,8302.0,261.0,28.1848,31.0,121,11788.0
748,MARUTI,Mar 2019,8.89,13.0,16.25,0.0034,180.5263,1.3455,3061.0,3540.0,253.0,31.1868,32.0,160,6601.0
749,MARUTI,Mar 2020,7.5,10.0,11.49,0.0037,80.3358,1.1891,2939.0,557.0,188.0,32.7238,32.0,184,3496.0
750,MARUTI,Mar 2021,6.239999999999999,8.0,8.36,0.0103,82.9118,0.9859,1565.0,7291.0,145.0,34.7689,31.0,541,8856.0
751,MARUTI,Mar 2022,4.390000000000001,7.0,7.01,0.0077,59.9449,1.1832,1601.0,239.0,128.0,36.6444,47.0,426,1840.0
752,MARUTI,Mar 2023,6.98,11.0,11.08,0.0167,61.6548,1.1828,1995.0,8820.0,274.0,47.5159,34.0,1248,10815.0
753,MARUTI,Mar 2024,9.51,13.0,15.75,0.0014,117.9072,1.2303,4936.0,11865.0,429.0,54.5452,29.0,119,16801.0
771,NAUKRI,Mar 2018,50.71,22.0,24.5,0.0005,124.0,0.3806,104.0,149.0,42.0,1.6762,13.0,1,253.0
772,NAUKRI,Mar 2019,51.43,1.0,23.28,0.0004,106.5714,0.3609,217.0,59.0,49.0,2.0844,12.0,1,276.0
774,NAUKRI,Mar 2021,125.71,7.0,26.28,0.012,150.7273,0.1793,-1767.0,2043.0,110.0,4.1829,7.0,65,276.0
775,NAUKRI,Mar 2022,810.6999999999999,28.0,74.71,0.0037,1296.0,0.0776,-470.0,1177.0,991.0,13.3659,1.0,64,707.0
777,NAUKRI,Mar 2024,23.46,28.0,1.97,0.0081,28.9714,0.0703,-150.0,852.0,44.0,23.4589,49.0,246,702.0
785,NESTLEIND,Dec 2020,15.6,24.0,103.12,0.0728,20.4146,1.6899,2133.0,321.0,22.0,2.1031,93.0,147,2454.0
786,NESTLEIND,Dec 2021,14.37,24.0,108.84,0.1367,17.0792,1.7903,316.0,1920.0,22.0,2.0271,91.0,266,2236.0
787,NESTLEIND,Dec 2022,14.15,22.0,97.23,0.1102,24.6,1.8818,2345.0,392.0,25.0,2.5615,89.0,271,2737.0
788,NESTLEIND,Dec 2023,15.68,23.0,121.96,0.1102,38.5462,2.1301,2465.0,927.0,31.0,2.5615,56.0,271,3392.0
789,NESTLEIND,Mar 2024,16.12,24.0,117.75,0.1033,41.1862,2.3182,2938.0,1237.0,41.0,3.4792,79.0,345,4175.0
813,NTPC,Mar 2024,11.95,29.0,13.27,1.4755,4.605,0.3724,8644.0,32141.0,21.0,1.6573,36.0,237131,40785.0
815,ONGC,Mar 2014,15.31,28.0,15.49,0.2853,90.2244,0.5358,-10363.0,63633.0,21.0,4.0241,31.0,49113,53270.0
820,ONGC,Mar 2019,8.05,18.0,15.64,0.4967,14.4571,0.8564,24326.0,37132.0,24.0,3.4489,29.0,107742,61458.0
823,ONGC,Mar 2022,10.03,16.0,19.0,0.4701,15.2161,0.8422,37051.0,41197.0,36.0,4.1256,29.0,121986,78248.0
824,ONGC,Mar 2023,5.18,12.0,11.68,0.5069,9.5699,1.0313,11372.0,74690.0,28.0,4.4618,40.0,142255,86062.0
825,ONGC,Mar 2024,9.66,17.0,16.94,0.4544,11.3613,0.8332,42060.0,57203.0,39.0,5.3588,31.0,153181,99263.0
832,PFC,Mar 2019,23.36,33.0,26.82,11.449,0.5163,0.086,-93715.0,13463.0,30.0,1.7849,0.0,539488,-80252.0
833,PFC,Mar 2020,15.24,23.0,19.18,12.0761,0.3456,0.0895,-42221.0,73.0,22.0,1.8712,35.0,596561,-42148.0
834,PFC,Mar 2021,21.93,28.0,25.86,10.8559,0.4457,0.0924,-57402.0,1741.0,36.0,2.3018,22.0,659682,-59143.0
835,PFC,Mar 2022,24.61,31.0,26.18,9.2147,0.5238,0.0964,4357.0,547.0,42.0,2.715,23.0,660476,4904.0
836,PFC,Mar 2023,27.26,34.0,25.17,8.9256,0.5646,0.0867,-76411.0,1694.0,48.0,3.1878,22.0,751158,-74717.0
837,PFC,Mar 2024,28.92,37.0,26.16,8.5219,0.5804,0.0881,-101229.0,3409.0,60.0,3.0651,23.0,861961,-97820.0
845,PIDILITIND,Mar 2020,15.38,22.0,25.18,0.0646,49.2059,1.1182,1383.0,103.0,22.0,8.7373,32.0,288,1280.0
846,PIDILITIND,Mar 2021,15.44,23.0,20.13,0.0592,47.5676,0.8274,-296.0,1688.0,22.0,10.9667,38.0,331,1392.0
847,PIDILITIND,Mar 2022,12.17,19.0,18.85,0.065,45.119,1.045,397.0,558.0,24.0,12.5569,42.0,416,955.0
848,PIDILITIND,Mar 2023,10.92,17.0,17.87,0.0542,42.5208,1.1232,659.0,899.0,25.0,14.1412,44.0,391,1558.0
849,PIDILITIND,Mar 2024,14.11,22.0,20.78,0.0454,54.3333,1.0254,955.0,1769.0,34.0,16.4843,47.0,382,2724.0
850,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
851,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
852,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
853,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
854,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
937,RECLTD,Mar 2016,23.59,93.0,19.7,5.8565,1.5718,0.1166,-14034.0,756.0,22.0,2.9274,30.0,169212,-13278.0
938,RECLTD,Mar 2017,25.94,92.0,18.75,4.9851,1.6694,0.1158,6704.0,101.0,24.0,1.7049,30.0,167852,6805.0
940,RECLTD,Mar 2019,22.6,93.0,16.62,7.0703,1.5179,0.0851,-35409.0,457.0,22.0,1.7492,38.0,244249,-35866.0
942,RECLTD,Mar 2021,23.56,91.0,19.14,7.5341,1.5022,0.0887,-42651.0,861.0,32.0,2.2159,30.0,329723,-43512.0
943,RECLTD,Mar 2022,25.55,88.0,19.56,6.4903,1.5646,0.0956,-1106.0,287.0,38.0,2.5982,30.0,333043,-819.0
944,RECLTD,Mar 2023,28.28,95.0,19.21,6.5518,1.5867,0.0848,-38303.0,943.0,42.0,2.2074,30.0,380790,-37360.0
945,RECLTD,Mar 2024,29.77,101.0,20.4,6.4249,1.6005,0.0867,-59554.0,1831.0,54.0,2.6339,30.0,445568,-57723.0
949,RELIANCE,Mar 2016,10.95,15.0,12.9,0.8409,14.6283,0.4551,1948.0,36186.0,22.0,7.8547,10.0,194714,38134.0
950,RELIANCE,Mar 2017,9.81,15.0,11.31,0.8247,14.4269,0.43,-16651.0,66201.0,22.0,8.9121,11.0,217475,49550.0
951,RELIANCE,Mar 2018,9.229999999999999,16.0,12.29,0.8172,9.2131,0.4817,3267.0,68192.0,27.0,4.9562,10.0,239843,71459.0
952,RELIANCE,Mar 2019,7.01,15.0,10.29,0.7949,5.6172,0.5697,-52161.0,94507.0,29.0,6.5324,10.0,307714,42346.0
953,RELIANCE,Mar 2020,6.68,15.0,8.88,0.7906,4.4416,0.513,22380.0,72497.0,29.0,7.0858,10.0,355133,94877.0
954,RELIANCE,Mar 2021,11.52,17.0,7.68,0.3984,4.8715,0.3532,-115427.0,142385.0,39.0,10.8638,9.0,278962,26958.0
955,RELIANCE,Mar 2022,9.77,16.0,8.7,0.4094,8.7892,0.4635,1492.0,109162.0,45.0,11.5223,9.0,319158,110654.0
956,RELIANCE,Mar 2023,8.450000000000001,16.0,10.35,0.6309,7.8861,0.5457,22031.0,93001.0,49.0,10.5804,9.0,451664,115032.0
957,RELIANCE,Mar 2024,8.790000000000001,18.0,9.959999999999999,0.5785,7.7289,0.5123,45207.0,113581.0,51.0,11.7275,10.0,458991,158788.0
970,SHREECEM,Jun 2013,18.53,29.0,26.12,0.3351,9.057,0.8795,990.0,270.0,288.0,10.9829,7.0,1288,1260.0
971,SHREECEM,Jun 2014,13.77,24.0,16.71,0.2547,11.5814,0.7798,167.0,1234.0,226.0,13.46,10.0,1200,1401.0
972,SHREECEM,Jun 2015,6.81,21.0,8.07,0.1738,11.9504,0.7826,249.0,990.0,122.0,15.0743,20.0,917,1239.0
973,SHREECEM,Mar 2017,15.58,29.0,17.39,0.168,22.2868,0.7697,154.0,2048.0,384.0,21.9943,36.0,1293,2202.0
974,SHREECEM,Mar 2018,14.08,25.0,15.56,0.3825,21.2,0.6494,-1716.0,3595.0,397.0,25.42,13.0,3403,1879.0
975,SHREECEM,Mar 2019,8.08,22.0,10.5,0.2898,11.5565,0.8104,1360.0,720.0,289.0,27.6314,21.0,2803,2080.0
976,SHREECEM,Mar 2020,12.0,29.0,11.72,0.2389,13.8625,0.6452,-1617.0,5590.0,426.0,36.5806,26.0,3146,3973.0
977,SHREECEM,Mar 2021,17.23,30.0,15.18,0.1448,17.996,0.6303,1603.0,2651.0,646.0,42.7694,9.0,2230,4254.0
978,SHREECEM,Mar 2022,8.450000000000001,25.0,7.27,0.1219,16.1749,0.632,525.0,2143.0,352.0,48.5,14.0,2129,2668.0
979,SHREECEM,Mar 2023,13.27,17.0,12.71,0.1462,13.0,0.6779,164.0,2405.0,664.0,51.7667,28.0,2725,2569.0
980,SHREECEM,Mar 2024,8.450000000000001,22.0,8.37,0.08,19.8256,0.7349,1929.0,1418.0,480.0,57.5083,16.0,1656,3347.0
991,SHRIRAMFIN,Mar 2023,19.74,29.0,13.84,3.7737,0.6788,0.1448,-12549.0,5076.0,32.0,11.6342,22.0,164202,-17625.0
992,SHRIRAMFIN,Mar 2024,20.33,29.0,15.12,3.994,0.6767,0.1466,-31359.0,258.0,39.0,13.0178,23.0,195496,-31101.0
995,SIEMENS,Sep 2015,11.11,9.0,22.94,0.0049,64.7,0.9988,1220.0,646.0,33.0,7.207,30.0,25,574.0
996,SIEMENS,Sep 2016,26.89,9.0,42.83,0.0037,379.7273,0.9041,750.0,237.0,82.0,9.5817,41.0,25,513.0
997,SIEMENS,Sep 2017,10.28,10.0,14.79,0.0,234.25,0.8422,1894.0,1321.0,32.0,10.831,22.0,0,573.0
998,SIEMENS,Sep 2018,7.04,10.0,10.86,0.0,200.875,0.8925,-74.0,174.0,25.0,11.6887,28.0,0,100.0
999,SIEMENS,Sep 2019,8.4,11.0,12.14,0.0,157.3333,0.8519,138.0,1135.0,31.0,12.7451,23.0,0,1273.0
1000,SIEMENS,Sep 2020,7.73,10.0,8.1,0.0,43.9333,0.6271,1591.0,871.0,22.0,13.369,32.0,0,720.0
1001,SIEMENS,Sep 2021,8.25,11.0,10.52,0.0004,73.875,0.7326,-967.0,2389.0,31.0,14.5732,26.0,4,1422.0
1002,SIEMENS,Sep 2022,9.56,12.0,13.29,0.0157,65.1944,0.8025,944.0,34.0,43.0,16.3521,23.0,182,978.0
1003,SIEMENS,Sep 2023,10.03,13.0,14.99,0.0134,129.6957,0.9034,641.0,759.0,55.0,18.4324,18.0,175,1400.0
1004,SIEMENS,Sep 2024,12.22,14.0,17.7,0.0182,67.15,0.8791,1168.0,502.0,76.0,21.6296,16.0,279,1670.0
1007,SUNPHARMA,Mar 2015,19.99,29.0,21.36,0.3509,14.1226,0.5622,4114.0,1502.0,22.0,12.3855,14.0,8996,5616.0
1009,SUNPHARMA,Mar 2017,24.85,32.0,21.41,0.2683,26.78,0.5169,2896.0,4186.0,29.0,15.2667,12.0,9832,7082.0
1015,SUNPHARMA,Mar 2023,19.4,27.0,15.2,0.123,70.4012,0.5437,-2261.0,7220.0,35.0,23.3313,33.0,6886,4959.0
1016,SUNPHARMA,Mar 2024,19.82,28.0,15.09,0.0514,58.3319,0.5685,11372.0,763.0,40.0,26.5279,34.0,3274,12135.0
1029,TATAMOTORS,Mar 2013,5.28,13.0,26.51,1.4272,6.9688,1.1216,-806.0,22969.0,35.0,5.8992,6.0,53716,22163.0
1030,TATAMOTORS,Mar 2014,6.03,15.0,21.42,0.9244,7.306,1.066,8160.0,27991.0,48.0,10.187,5.0,60642,36151.0
1031,TATAMOTORS,Mar 2015,5.35,15.0,25.01,1.3083,8.2191,1.1089,-701.0,36232.0,48.0,8.7363,0.0,73610,35531.0
1032,TATAMOTORS,Mar 2016,4.279999999999999,14.0,14.79,0.8785,7.3072,1.0375,1206.0,36694.0,40.0,11.6277,1.0,69360,37900.0
1033,TATAMOTORS,Mar 2017,2.8,11.0,13.02,1.3538,7.4228,0.9894,-9372.0,39571.0,26.0,8.5511,0.0,78604,30199.0
1034,TATAMOTORS,Mar 2018,3.12,11.0,9.53,0.9321,7.9861,0.8911,-1282.0,25139.0,31.0,14.0542,0.0,88950,23857.0
1040,TATAMOTORS,Mar 2024,7.26,14.0,37.46,1.2631,6.5302,1.1851,45133.0,22782.0,94.0,11.0859,7.0,107262,67915.0
1062,TATASTEEL,Mar 2022,17.11,26.0,36.48,0.6603,11.862,0.8638,33476.0,10905.0,33.0,9.3729,16.0,75561,44381.0
1065,TCS,Mar 2013,22.35,29.0,36.52,0.0086,400.375,1.2129,5577.0,6038.0,36.0,19.6663,31.0,332,11615.0
